Date,Photosynthetic rate,Transpiration rate,Transpiration rate(gram),Total conductance,Solar radiation,Maximum solar radiation,Minimum solar radiation,Vapor pressure deficit,Maximum vapor pressure deficit,Minimum vapor pressure deficit,Vapor pressure deficit(gram),Maximum vapor pressure deficit(gram),Minimum vapor pressure deficit(gram),Temperature outside chamber,Maximum temperature outside chamber,Minimum temperature outside chamber,Temperature inside chamber,Maximum temperature inside chamber,CO2 concentration air sampling average,Maximum CO2 concentration air sampling average,Minimum CO2 concentration air sampling average
2020/01/10 13:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/10 15:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/10 17:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/10 19:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/10 21:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/10 23:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/11 01:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/11 03:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/11 05:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/11 07:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/11 09:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/11 11:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/11 13:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/11 15:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/11 17:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/11 19:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/11 21:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/11 23:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/12 01:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/12 03:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/12 05:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/12 07:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/12 09:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/12 11:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/12 13:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/12 15:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/12 17:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/12 19:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/12 21:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/12 23:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/13 01:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/13 03:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/13 05:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/13 07:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/13 09:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/13 11:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/13 13:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/13 15:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/13 17:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/13 19:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/13 21:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/13 23:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/14 01:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/14 03:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/14 05:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/14 07:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/14 09:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/14 11:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/14 13:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/14 15:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/14 17:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/14 19:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/14 21:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/14 23:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/15 01:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/15 03:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/15 05:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/15 07:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/15 09:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/15 11:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/15 13:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/15 15:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/15 17:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/15 19:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/15 21:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/15 23:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/16 01:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/16 03:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/16 05:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/16 07:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/16 09:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/16 11:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/16 13:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/16 15:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/16 17:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/16 19:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/16 21:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/16 23:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/17 01:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/17 03:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/17 05:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/17 07:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/17 09:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/17 11:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/17 13:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/17 15:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/17 17:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/17 19:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/17 21:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/17 23:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/18 01:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/18 03:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/18 05:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/18 07:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/18 09:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/18 11:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/18 13:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/18 15:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/18 17:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/18 19:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/18 21:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/18 23:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/19 01:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/19 03:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/19 05:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/19 07:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/19 09:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/19 11:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/19 13:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/19 15:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/19 17:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/19 19:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/19 21:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/19 23:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/20 01:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/20 03:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/20 05:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/20 07:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/20 09:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/20 11:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/20 13:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/20 15:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/20 17:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/20 19:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/20 21:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/20 23:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/21 01:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/21 03:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/21 05:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/21 07:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/21 09:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/21 11:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/21 13:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/21 15:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/21 17:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/21 19:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/21 21:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/21 23:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/22 01:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/22 03:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/22 05:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/22 07:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/22 09:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/22 11:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/22 13:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/22 15:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/22 17:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/22 19:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/22 21:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/22 23:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/23 01:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/23 03:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/23 05:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/23 07:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/23 09:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/23 11:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/23 13:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/23 15:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/23 17:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/23 19:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/23 21:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/23 23:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/24 01:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/24 03:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/24 05:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/24 07:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/24 09:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/24 11:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/24 13:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/24 15:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/24 17:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/24 19:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/24 21:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/24 23:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/25 01:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/25 03:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/25 05:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/25 07:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/25 09:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/25 11:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/25 13:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/25 15:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/25 17:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/25 19:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/25 21:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/25 23:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/26 01:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/26 03:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/26 05:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/26 07:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/26 09:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/26 11:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/26 13:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/26 15:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/26 17:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/26 19:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/26 21:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/26 23:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/27 01:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/27 03:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/27 05:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/01/27 07:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
